지하철 역,양재(서초구청),서울특별시 서초구 서초동 1366-9 양재역,37.48476934,127.0333604
지하철 역,남부터미널(예술의전당),서울특별시 서초구 서초동 1748-30 남부터미널역,37.48663406,127.0153275
지하철 역,교대(법원·검찰청),서울특별시 서초구 서초동 1748-4 교대역(2호선),37.49486507,127.017314
지하철 역,교대(법원·검찰청),서울특별시 서초구 서초동 1748-4 교대역(3호선),37.49486507,127.017314
지하철 역,서초,서울특별시 서초구 서초동 1748-5 서초역,37.49278795,127.0105532
지하철 역,잠원,서울특별시 서초구 잠원동 100-1 잠원역,37.5130591,127.0117338
지하철 역,반포,서울특별시 서초구 잠원동 103 반포역,37.50828887,127.0117949
지하철 역,신금호,서울특별시 성동구 금호동2가 223-1 신금호역,37.55465413,127.0197662
지하철 역,금호,서울특별시 성동구 금호동4가 1470 금호역,37.54810891,127.0157821
지하철 역,마장,서울특별시 성동구 마장동 772 마장역,37.56652178,127.0427008
지하철 역,뚝섬,서울특별시 성동구 성수동1가 656-745 뚝섬역,37.54818593,127.0447822
지하철 역,성수,서울특별시 성동구 성수동2가 300-1 성수역,37.5446739,127.0569586
지하철 역,옥수,서울특별시 성동구 옥수동 168-1 옥수역,37.5400413,127.0177614
지하철 역,용답,서울특별시 성동구 용답동 127 용답역,37.566861,127.0496501
지하철 역,신답,서울특별시 성동구 용답동 129-2 신답역,37.570686,127.0454125
지하철 역,답십리,서울특별시 성동구 용답동 99 답십리역,37.56688828,127.0522583
지하철 역,상왕십리,서울특별시 성동구 하왕십리동 946-14 상왕십리역,37.56397139,127.0297877
지하철 역,왕십리(성동구청),서울특별시 성동구 행당동 192 왕십리역(2호선),37.56258381,127.037102
지하철 역,왕십리(성동구청),서울특별시 성동구 행당동 192 왕십리역(5호선),37.56258381,127.037102
지하철 역,행당,서울특별시 성동구 행당동 317-241 행당역,37.55853914,127.0334116
지하철 역,한양대,서울특별시 성동구 행당동 산17 17 한양대역,37.5588542,127.0412293
지하철 역,길음,서울특별시 성북구 길음동 877-66 길음역,37.60422361,127.0252623
지하철 역,성신여대입구(돈암),서울특별시 성북구 동선동4가 1 성신여대입구역,37.59308909,127.0167552
지하철 역,보문,서울특별시 성북구 보문동 1가 127-1 보문역,37.58576645,127.0196898
지하철 역,한성대입구(삼선교),서울특별시 성북구 삼선동1가 14 한성대입구역,37.58806448,127.0057844
지하철 역,상월곡(한국과학기술연구원),서울특별시 성북구 상월곡동 26-1 상월곡역,37.60707699,127.0498045
지하철 역,돌곶이,서울특별시 성북구 석관동 349-8 돌곶이역,37.61059496,127.0571197
지하철 역,안암(고대병원앞),서울특별시 성북구 안암동5가 146-1 안암역,37.58612598,127.0293727
지하철 역,고려대(종암),서울특별시 성북구 종암동 29-18 고려대역,37.59053048,127.0360906
지하철 역,월곡(동덕여대),서울특별시 성북구 하월곡동 35-1 월곡역,37.60173945,127.0413894
지하철 역,경찰병원,서울특별시 송파구 가락동 10-15 경찰병원역,37.4982587,127.1256136
지하철 역,가락시장,서울특별시 송파구 가락동 184-23 가락시장역,37.49290651,127.1181916
지하철 역,가락시장,서울특별시 송파구 가락동 184-23 가락시장역(3 8호선),37.49290651,127.1181916
지하철 역,송파,서울특별시 송파구 가락동 459-4 송파역,37.49986415,127.1120786
지하철 역,거여,서울특별시 송파구 거여동 20-14 거여역,37.49424032,127.1420006
지하철 역,마천,서울특별시 송파구 마천동 307-4 마천역,37.49444296,127.151941
지하철 역,문정,서울특별시 송파구 문정동 119-4 문정역,37.48775372,127.1215007
지하철 역,방이,서울특별시 송파구 방이동 217-2 방이역,37.50802533,127.1254292
지하철 역,올림픽공원(한국체대),서울특별시 송파구 방이동 89-28 올림픽공원역,37.51654226,127.1311096
지하철 역,석촌,서울특별시 송파구 석촌동 209 석촌역,37.5066282,127.1055983
지하철 역,잠실나루,서울특별시 송파구 신천동 15 잠실나루역,37.51892291,127.1047324
지하철 역,몽촌토성(평화의문),서울특별시 송파구 신천동 19 몽촌토성역,37.51697536,127.1107389
지하철 역,개롱,서울특별시 송파구 오금동 165-2 개롱역,37.49868141,127.1339045
지하철 역,오금,서울특별시 송파구 오금동 44-2 오금역,37.50340369,127.1261435
지하철 역,오금,서울특별시 송파구 오금동 44-2 오금역,37.50340369,127.1261435
지하철 역,종합운동장,서울특별시 송파구 잠실동 122 종합운동장역,37.51109828,127.074265
지하철 역,잠실새내,서울특별시 송파구 잠실동 33 잠실새내역,37.51154024,127.0891701
지하철 역,잠실(송파구청),서울특별시 송파구 잠실동 7-4 잠실역(8호선),37.5176523,127.0704383
지하철 역,잠실(송파구청),서울특별시 송파구 잠실동 8 잠실역(2호선),37.51769388,127.0746413
지하철 역,장지,서울특별시 송파구 장지동 201-5 장지역,37.47756966,127.1265914
지하철 역,복정,서울특별시 송파구 장지동 596-21 복정역,37.47064934,127.1266813
지하철 역,오목교(목동운동장앞),서울특별시 양천구 목동 406-30 오목교역,37.52466686,126.8739851
지하철 역,목동,서울특별시 양천구 목동 926-3 목동역,37.52599369,126.8661335
지하철 역,신정(은행정),서울특별시 양천구 신정동 1090 신정역,37.52471804,126.8542622
지하철 역,신정네거리,서울특별시 양천구 신정동 1231 신정네거리역,37.51831773,126.8536044
지하철 역,양천구청,서울특별시 양천구 신정동 276-7 양천구청역,37.51255401,126.8657203
지하철 역,당산,서울특별시 영등포구 당산동 6가 323-1 당산역,37.53520166,126.9025906
지하철 역,영등포구청,서울특별시 영등포구 당산동3가 270-1 영등포구청역(2호선),37.5253548,126.8968379
