고등학교,창문여자고등학교,서울특별시 강북구 미아동 8-16,37.6131144,127.0362812,고등학교,사립
고등학교,삼각산고등학교,서울특별시 강북구 미아동 812-4,37.6160393,127.0200563,고등학교,공립
고등학교,혜화여자고등학교,서울특별시 강북구 수유동 468-43,37.6310519,127.0127157,고등학교,공립
고등학교,성신여자고등학교,서울특별시 성북구 돈암동 산11-269,37.5942881,127.0224064,고등학교,사립
고등학교,한성여자고등학교,서울특별시 성북구 삼선동2가 392-2,37.58306327,127.0117841,고등학교,사립
고등학교,고려대학교사범대학부속고등학교,서울특별시 성북구 정릉동 660,37.6098005,127.001572,고등학교,사립
고등학교,홍익대학교사범대학부속고등학교,서울특별시 성북구 성북동 151,37.5940995,127.0032562,고등학교,사립
고등학교,석관고등학교,서울특별시 성북구 석관동 77-1,37.610067,127.0664232,고등학교,공립
고등학교,서울대학교사범대학부설고등학교,서울특별시 성북구 종암동 7-10,37.59472375,127.0381187,고등학교,국립
고등학교,혜원여자고등학교,서울특별시 중랑구 망우동 519,37.592991,127.0967019,고등학교,사립
고등학교,송곡여자고등학교,서울특별시 중랑구 망우동 252-1,37.6063172,127.1053091,고등학교,사립
고등학교,송곡고등학교,서울특별시 중랑구 망우동 239-1,37.6053695,127.1068868,고등학교,사립
고등학교,중화고등학교,서울특별시 중랑구 중화동 21-4,37.6046784,127.0832703,고등학교,공립
고등학교,신현고등학교,서울특별시 중랑구 상봉동 482,37.6052281,127.0929502,고등학교,공립
고등학교,태릉고등학교,서울특별시 중랑구 묵동 6,37.6188414,127.0849496,고등학교,공립
고등학교,휘경여자고등학교,서울특별시 동대문구 휘경동 43-7,37.5831849,127.0673783,고등학교,사립
고등학교,경희여자고등학교,서울특별시 동대문구 회기동 1-5,37.5939495,127.0548902,고등학교,사립
고등학교,해성여자고등학교,서울특별시 동대문구 전농동 90-3,37.5812323,127.0569633,고등학교,사립
고등학교,동국대학교사범대학부속고등학교,서울특별시 동대문구 장안동 328,37.57804844,127.0751336,고등학교,사립
고등학교,휘봉고등학교,서울특별시 동대문구 휘경동 43-138,37.5864773,127.0688515,고등학교,공립
고등학교,건국대학교사범대학부속고등학교,서울특별시 광진구 화양동 528,37.53918331,127.0747099,고등학교,사립
고등학교,대원여자고등학교,서울특별시 광진구 중곡동 176-124,37.563079,127.0889497,고등학교,사립
고등학교,동국대학교사범대학부속여자고등학교,서울특별시 광진구 구의동 238-1,37.5425112,127.0867784,고등학교,사립
고등학교,노원고등학교,서울특별시 노원구 상계동 664,37.6624531,127.0531016,고등학교,공립
고등학교,불암고등학교,서울특별시 노원구 중계동 364-10,37.648924,127.0801792,고등학교,공립
고등학교,상계고등학교,서울특별시 노원구 상계동 738,37.6525328,127.0556823,고등학교,공립
고등학교,정의여자고등학교,서울특별시 도봉구 쌍문동 150-1,37.6529105,127.0318063,고등학교,사립
