공원,응암어린이공원,서울특별시 은평구 응암동 85-41,37.601679,126.923517,992.1,02-350-5254,어린이공원
공원,다래어린이공원,서울특별시 은평구 응암동 751-22 23,37.587111,126.919033,584.9,02-350-5254,어린이공원
공원,응암4동어린이공원,서울특별시 은평구 응암동 742-9,37.583268,126.916127,1526,02-350-5254,어린이공원
공원,참다래어린이공원,서울특별시 은평구 응암동 120-22,37.595367,126.917374,954.4,02-350-5254,어린이공원
공원,포수동어린이공원,서울특별시 은평구 응암동 115-25,37.598043,126.919446,987.8,02-350-5254,어린이공원
공원,응암2오손길마을마당,서울특별시 은평구 응암동  365-30,37.591827,126.918252,139,02-350-5254,기타
공원,응암3동마을마당,서울특별시 은평구 응암3동  337-52,37.58887,126.919615,518,02-350-5254,기타
공원,응암마을마당,서울특별시 은평구 응암2동  443-25,37.595602,126.919066,155,02-350-5254,기타
공원,응암2동마을마당,서울특별시 은평구 응암2동  427-76,37.594288,126.919595,632,02-350-5254,기타
공원,응암1동마을마당,서울특별시 은평구 응암1동  97-17,37.599915,126.925992,635.3,02-350-5254,기타
공원,살구나무가있는마을마당,서울특별시 은평구 응암1동  54-1,37.599395,126.932051,304,02-350-5254,기타
공원,인조유기비어린이공원,서울특별시 은평구 역촌동 8-11,37.608641,126.916513,1256.9,02-350-5254,어린이공원
공원,역말어린이공원,서울특별시 은평구 역촌동 47-1,37.606876,126.914238,966.3,02-350-5254,어린이공원
공원,역마을어린이공원,서울특별시 은평구 역촌동 39-2,37.601073,126.918478,949.1,02-350-5254,어린이공원
공원,연서어린이공원,서울특별시 은평구 역촌동 32-36,37.604098,126.916651,956,02-350-5254,어린이공원
공원,역촌2동마을마당,서울특별시 은평구 역촌동  62-21,37.604686,126.915235,395.7,02-350-5254,기타
공원,역촌동마을마당,서울특별시 은평구 역촌동  2-108,37.60836,126.919486,230.1,02-350-5254,기타
공원,새락골어린이공원,서울특별시 은평구 신사동 5-21,37.598914,126.911312,994,02-350-5254,어린이공원
공원,신흥어린이공원,서울특별시 은평구 신사동 31-2,37.595946,126.911954,937.9,02-350-5254,어린이공원
공원,개나리어린이공원,서울특별시 은평구 신사동 237-177,37.595561,126.904347,2896,02-350-5254,어린이공원
공원,아까시아어린이공원,서울특별시 은평구 신사동 200-27,37.594385,126.908643,982,02-350-5254,어린이공원
공원,신사동공공공지,서울특별시 은평구 신사동  163-51,37.590721,126.905813,1848,02-350-5254,기타
공원,자투리토지신사마을마당,서울특별시 은평구 신사2동  300-153,37.591562,126.902567,236,02-350-5254,기타
공원,신사마을마당,서울특별시 은평구 신사2동  241-20,37.597018,126.906734,203,02-350-5254,기타
공원,신사2동마을마당,서울특별시 은평구 신사2동  200-170,37.593894,126.908112,175,02-350-5254,기타
공원,수색마을마당,서울특별시 은평구 수색동  337-3,37.585195,126.891941,387,02-350-5254,기타
공원,가람어린이공원,서울특별시 은평구 불광동 448-11,37.626369,126.925398,249,02-350-5254,어린이공원
공원,시내어린이공원,서울특별시 은평구 불광동 444-15,37.624806,126.92741,659,02-350-5254,어린이공원
공원,새장골어린이공원,서울특별시 은평구 불광동 444-1,37.625092,126.926178,992,02-350-5254,어린이공원
공원,관동어린이공원,서울특별시 은평구 불광동 270-11,37.61362,126.929777,331,02-350-5254,어린이공원
공원,불광어린이공원,서울특별시 은평구 불광동 236-5,37.61634,126.931455,496,02-350-5254,어린이공원
공원,연신초교앞마을마당,서울특별시 은평구 불광2동  69,37.626791,126.928717,711,02-350-5254,기타
공원,불광3동마을숲마을마당,서울특별시 은평구 불광2동  480-181,37.624534,126.923743,807,02-350-5254,기타
공원,불광동마을마당,서울특별시 은평구 불광2동  331-106,37.618709,126.927067,324,02-350-5254,기타
공원,연천초교앞마을마당,서울특별시 은평구 불광2동  137-5,37.621404,126.928596,347,02-350-5254,기타
공원,연신어린이공원,서울특별시 은평구 불광1동 339,37.610307,126.931945,1236,02-350-5254,어린이공원
공원,불광위령탑마을마당,서울특별시 은평구 불광1동  247,37.616116,126.930421,940,02-350-5254,기타
공원,대조어린이공원,서울특별시 은평구 대조동 212,37.615323,126.919745,4176.9,02-350-5254,어린이공원
공원,대조마을마당,서울특별시 은평구 대조동  48-42,37.610501,126.918888,183.5,02-350-5254,기타
공원,팜스퀘어옆소공원,서울특별시 은평구 대조동  240-3,37.609041,126.929362,268.8,02-350-5254,기타
공원,대조동청사옆마을마당,서울특별시 은평구 대조동  214-8,37.614034,126.920502,130.3,02-350-5254,기타
공원,호연어린이공원,서울특별시 은평구 녹번동 95-44,37.605483,126.930922,528,02-350-5254,어린이공원
공원,도원극장옆마을마당,서울특별시 은평구 녹번동 74-5,37.601518,126.929762,48.8,02-350-5254,기타
공원,신록어린이공원,서울특별시 은평구 녹번동 20-6,37.605114,126.938126,469,02-350-5254,어린이공원
공원,녹번1-3지구 어린이공원,서울특별시 은평구 녹번동 17-5,37.60631,126.9342,5226,02-350-5254,어린이공원
공원,새록어린이공원,서울특별시 은평구 녹번동 158-1,37.603973,126.923728,956,02-350-5254,어린이공원
공원,자투리토지녹번마을마당,서울특별시 은평구 녹번동 103-23,37.605848,126.926897,165,02-350-5254,기타
공원,녹번동마을마당,서울특별시 은평구 녹번동  104-7,37.605954,126.927616,754,02-350-5254,기타
공원,구현초교앞마을마당,서울특별시 은평구 구산동  산41-19,37.609251,126.90656,541,02-350-5254,기타
공원,구산동마을공원(확대),서울특별시 은평구 구산동  345-6,37.614886,126.907774,157,02-350-5254,기타
공원,구산동마을공원,서울특별시 은평구 구산동  340-1,37.614762,126.907901,2811,02-350-5254,기타
공원,구산동청사앞소공원,서울특별시 은평구 구산동  27-7,37.611442,126.910162,335.9,02-350-5254,기타
공원,구산마을마당,서울특별시 은평구 구산동  173-23,37.608536,126.907223,387,02-350-5254,기타
공원,구산초교앞마을마당,서울특별시 은평구 구산동  153-2,37.611787,126.909981,135,02-350-5254,기타
공원,좌월어린이공원,서울특별시 은평구 갈현동 513-1,37.617265,126.913295,1398.3,02-350-5254,어린이공원
공원,길마어린이공원,서울특별시 은평구 갈현동 474-1,37.614689,126.915685,1596.7,02-350-5254,어린이공원
공원,갈곡리어린이공원,서울특별시 은평구 갈현동 436-51,37.623992,126.916508,1738.7,02-350-5254,어린이공원
공원,서갈현어린이공원,서울특별시 은평구 갈현동 434-38,37.621482,126.915707,1532.2,02-350-5254,어린이공원
공원,박석어린이공원,서울특별시 은평구 갈현동 416-3,37.625135,126.918535,856.9,02-350-5254,어린이공원
공원,궁말어린이공원,서울특별시 은평구 갈현동 327-21,37.616846,126.908951,1190,02-350-5254,어린이공원
